username,profile,followers,following,published,day.of.week,time.of.day,tweet.gap,first.tweet,text,length,words,long.words,likes,retweets,source,media,media.binary,urls,urls.binary,hashtags,hashtags.binary,mentions,mentions.binary,quote,quote.verified,quote.likes,quote.retweets,is.retweet,retweet.username,covid,health,vaccine
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/6/3 15:33,Thursday,56017,27814,0,"60% - way to go PEI! Keep it up!
It's your turn. Get vaccinated. 
https://t.co/RldWOksCfk
Data details https://t.co/9jwr8Eh7Iq
@InfoPEI @PEIwellness https://t.co/bKGoeSxsqR",148,18,1,46,4,Twitter Web App,1,1,2,1,0,0,2,1,0,NA,NA,NA,0,NA,0,0,0
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/4/30 15:10,Friday,54606,3000,0,"40+ you¡¯re up! (next week 30+) #VaccinatePEI
Do it ??for your kids, your parents, your grandparents, your co-workers, and your community. 
Do it for yourself.
Get the #PEICOVID19 vaccine. 
Book online https://t.co/pgv2uBiJvQ
@InfoPEI https://t.co/NiEK0yYmWP",232,31,4,0,0,Hootsuite Inc.,1,1,1,1,2,1,1,1,0,NA,NA,NA,0,NA,1,0,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/6/17 15:57,Thursday,57476,2263,0,"DID YOU KNOW - if you're having trouble getting through on the phone line to request your vaccine record (sooo many calling all at the same time), you can also email vaxrecord@gov.pe.ca with your name and phone number and someone will get back to you. https://t.co/xzn13zdAAl",140,46,0,1,2,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@InfoPEI,0,0,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/4/25 20:50,Monday,75002,2700,0,Reminder - anyone 55+ can book directly with a partner pharmacy to receive the AstraZeneca vaccine (and you can usually get in quite quickly). Here's the list of pharmacies &amp; their contact info: https://t.co/x7fdYRbBjo @InfoPEI https://t.co/3t7IMBBhZL,231,36,2,0,2,Hootsuite Inc.,1,1,1,1,0,0,1,1,0,NA,NA,NA,0,NA,0,0,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/7/18 20:10,Monday,72602,68400,0,"Did you receive a COVID-19 vaccine at a PEI immunization clinic? 
If so, would you take a moment &amp; answer this survey about your experience?  Your feedback will help Health PEI learn what adjustments can help improve the client experience. 
https://t.co/zXjP7NxwMC @InfoPEI https://t.co/6h1T8Fu71b",277,44,4,2,0,Hootsuite Inc.,1,1,1,1,0,0,1,1,0,NA,NA,NA,0,NA,1,1,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/6/2 12:05,Wednesday,43510,81354,1,"Moving Forward 2021 questions?  
Moving Forward 2021 answers: https://t.co/hYEUlRhJzf  
@InfoPEI @PEIwellness https://t.co/t8nZiTn2vE",109,14,1,0,1,Hootsuite Inc.,1,1,1,1,0,0,2,1,0,NA,NA,NA,0,NA,0,0,0
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/4/23 11:30,Friday,41437,6633,0,"RCWs work in public and private long-term care facilities, also work in mental health, home care and in hospitals, providing compassionate, high quality health care to Islanders each and every day. Thank you all! #RCWWeek
Funding for training - https://t.co/PiiPHlZ2aA
@InfoPEI https://t.co/Y5cAdsA5ch",277,40,3,0,0,Hootsuite Inc.,1,1,1,1,1,1,1,1,0,NA,NA,NA,0,NA,0,1,0
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/6/23 11:40,Wednesday,42009,3186,0,"What is a stroke navigator?
The Stroke Navigator is a service that supports stroke survivors and caregivers to get help from health care professionals and connect with community resources.
https://t.co/VjT18esVjS @InfoPEI  @PEIwellness https://t.co/1okxlskCDB",235,32,3,0,0,Hootsuite Inc.,1,1,1,1,0,0,2,1,0,NA,NA,NA,0,NA,0,1,0
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/6/9 9:50,Wednesday,35406,5696,0,"Midwifery services are coming to PEI. Here's how you can provide input:  
Online engagement sessions:   
??Tuesday, June 15, 7 - 8:30 pm
??Thursday, June 17, 12 -1:30 pm.
??Complete a short survey (before June 18).
Get more details and register at:  https://t.co/fRi38kgSIS https://t.co/uIhFKb0Nwp",270,44,4,0,0,Hootsuite Inc.,1,1,1,1,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/5/1 9:25,Saturday,33902,1196,0,"40+ you¡¯re up! (next week 30+) #VaccinatePEI
Do it ??for your kids, your parents, your grandparents, your co-workers, and your community. 
Do it for yourself.
Get the #PEICOVID19 vaccine. 
Book online https://t.co/pgv2uBiJvQ
@InfoPEI https://t.co/Kz3mYPZzM9",232,31,4,2,1,Hootsuite Inc.,1,1,1,1,2,1,1,1,0,NA,NA,NA,0,NA,1,0,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/6/27 11:01,Sunday,39674,44471,1,"Reminder - You will be contacted for your 2nd dose of the COVID-19 vaccine (either by the pharmacy or the vaccine booking centre, depending on where you got dose #1). 
PLEASE DO NOT book online for vaccine #2. You WILL be contacted. 
@VaxPei #VaccinatePEI @PEIwellness @InfoPEI",277,46,1,1,1,Hootsuite Inc.,0,0,0,0,1,1,3,1,0,NA,NA,NA,0,NA,1,0,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/6/24 11:35,Thursday,41706,685,0,"Reminder - You will be contacted for your 2nd dose of the COVID-19 vaccine (either by the pharmacy or the vaccine booking centre, depending on where you got dose #1). 
PLEASE DO NOT book online for vaccine #2. You WILL be contacted. 
@VaxPei #VaccinatePEI @PEIwellness @InfoPEI",277,46,1,0,0,Hootsuite Inc.,0,0,0,0,1,1,3,1,0,NA,NA,NA,0,NA,1,0,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/6/25 12:53,Friday,46418,2606,0,"Not vaccinated but planning travel to PEI?
Coming from @Gov_NB @NSgov @GovNL - complete the Self-Isolation Declaration for Atlantic Travel form,  along with your 8 day self-isolation plan. 
Get more details here - https://t.co/NH4Zr5liDO
@InfoPEI https://t.co/4qzTdW8SYt",246,35,5,1,0,Twitter Web App,1,1,1,1,0,0,4,1,0,NA,NA,NA,0,NA,0,0,0
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/7/29 14:10,Thursday,51008,16503,0,"Last minute COVID-19 vaccines possible, if extra doses available at end of the day. To be considered for a last-minute appointment for 1st, or 2nd dose (pref 8 weeks apart, at least 28 days), drop into a local vaccine clinic after 2pm (conditions apply). #VaccinatePEI @InfoPEI https://t.co/g5nkzF1yiF",277,47,4,4,6,Hootsuite Inc.,1,1,0,0,1,1,1,1,0,NA,NA,NA,0,NA,1,0,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/6/8 13:43,Tuesday,49389,4357,0,"Look at those numbers grow! #VaccinatePEI
If you haven't booked yet, now's the time!
Book your vaccine here: https://t.co/TGdRoezfiL
Over 18?  You can book directly at a pharmacy. Here's the list: https://t.co/nMS3RDuPoY
Let's keep those numbers going up and up! @InfoPEI https://t.co/eOzPXjvXKH",271,39,1,7,3,Twitter Web App,1,1,2,1,1,1,1,1,0,NA,NA,NA,0,NA,0,0,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/7/29 21:10,Friday,76202,25194,0,"Book your 2nd dose COVID-19 vaccine now. https://t.co/RldWOksCfk
8 weeks apart best for longer-lasting protection; but must be at least 28 days (possibly earlier than 8 wks for certain reasons: cancers, travel for compassionate reasons, etc.)
https://t.co/ZcH0JFm4hy @InfoPEI https://t.co/3n5MWBniZf",275,37,3,1,0,Hootsuite Inc.,1,1,2,1,0,0,1,1,0,NA,NA,NA,0,NA,1,0,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/7/17 17:10,Saturday,61802,111182,1,"Did you receive a COVID-19 vaccine at a PEI immunization clinic? 
If so, would you take a moment &amp; answer this survey about your experience?  Your feedback will help Health PEI learn what adjustments can help improve the client experience. 
https://t.co/zXjP7NxwMC @InfoPEI https://t.co/aelO2Usu9p",277,44,4,2,0,Hootsuite Inc.,1,1,1,1,0,0,1,1,0,NA,NA,NA,0,NA,1,1,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/6/21 10:41,Monday,38504,5498,0,"My child got 1st dose of COVID vaccine in school; where will they receive their second dose?
Children who received first dose in school will receive their second dose at a PEI clinic over the summer months. Parents will get a call.
FAQs: https://t.co/WeXtstmIst @InfoPEI https://t.co/fhKANNHZeP",270,44,2,0,3,Twitter Web App,1,1,1,1,0,0,1,1,0,NA,NA,NA,0,NA,1,0,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/6/12 12:35,Saturday,45304,18602,0,"Midwifery services are coming to PEI. Here's how you can provide input:  
Online engagement sessions:   
??Tuesday, June 15, 7 - 8:30 pm
??Thursday, June 17, 12 -1:30 pm.
??Complete a short survey (before June 18).
Get more details and register at:  https://t.co/fRi38kgSIS https://t.co/t1AubEtBit",270,44,4,0,0,Hootsuite Inc.,1,1,1,1,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/7/15 16:55,Thursday,60903,69000,1,"Did you receive a COVID-19 vaccine at a PEI immunization clinic? 
If so, would you take a moment &amp; answer this survey about your experience?  Your feedback will help Health PEI learn what adjustments can help improve the client experience. 
https://t.co/zXjP7NxwMC @InfoPEI https://t.co/S9gQl0EoOO",277,44,4,1,0,Hootsuite Inc.,1,1,1,1,0,0,1,1,0,NA,NA,NA,0,NA,1,1,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/5/24 20:35,Tuesday,74103,30294,0,"It¡¯s your turn! Get vaccinated #VaccinatePEI 
?? Grades 7, 8, 9 - at school, with parental consent 
?? 12 + at a public health clinic - https://t.co/RldWOksCfk
?? 40 + choose pharmacy (Moderna) OR clinic (Pfizer or Moderna). https://t.co/nMS3RDuPoY https://t.co/3V4yOjQCqu",245,39,1,3,1,Hootsuite Inc.,1,1,2,1,1,1,0,0,0,NA,NA,NA,0,NA,0,1,0
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/6/25 8:50,Friday,31804,4502,0,"Reminder - You will be contacted for your 2nd dose of the COVID-19 vaccine (either by the pharmacy or the vaccine booking centre, depending on where you got dose #1). 
PLEASE DO NOT book online for vaccine #2. You WILL be contacted. 
@VaxPei #VaccinatePEI @PEIwellness @InfoPEI",277,46,1,1,1,Hootsuite Inc.,0,0,0,0,1,1,3,1,0,NA,NA,NA,0,NA,1,0,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/6/8 12:30,Tuesday,45032,67828,1,"June is Pride Month and we would like to celebrate and support the diversity of gender identity, sexual orientation, and gender expression.
At Health PEI, we are growing our available Gender Affirming Health Care services across PEI. @InfoPEI",242,37,2,4,1,Hootsuite Inc.,0,0,0,0,0,0,1,1,0,NA,NA,NA,0,NA,0,1,0
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/5/6 20:05,Friday,72304,21445,0,"When it¡¯s your turn, book your vaccine appointment online.  It¡¯s easy and just takes a few minutes. 
Here¡¯s a walk-through video showing how to book your #PEICOVID19 vaccine online. https://t.co/QwQFahSvV8
#VaccinatePEI @InfoPEI @PEIwellness",241,33,2,2,1,Hootsuite Inc.,0,0,1,1,2,1,2,1,0,NA,NA,NA,0,NA,1,0,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/7/16 10:17,Friday,37020,409,0,"New numbers as of July 14. Let's keep on working together to reach our goal! 
There are 58,728 second doses to hit our target 80% of PEI's eligible population to be fully vaccinated. 86.1% have had one dose and now 38.2% have had two. https://t.co/x208HxsNCm",234,45,2,5,1,Hootsuite Inc.,1,1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/5/25 16:36,Tuesday,59810,72107,1,"Over 50% vaccinated ¨C first dose! ??????
It¡¯s your turn! Get the vaccine. 
https://t.co/RldWOksCfk
#VaccinatePEI #PEICOVID19 @InfoPEI @PEIwellness 
https://t.co/7vmVHejVFf",168,17,1,17,2,Twitter Web App,0,0,2,1,2,1,2,1,0,NA,NA,NA,0,NA,1,0,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/7/30 9:10,Friday,33006,43204,1,"Book your 2nd dose COVID-19 vaccine at https://t.co/RldWOksCfk
8 weeks apart best for longer-lasting protection; but must be at least 28 days (possibly earlier than 8 wks for certain reasons: cancers, travel for compassionate reasons, etc.)
https://t.co/ZcH0JFm4hy @InfoPEI https://t.co/U4nOIvysL1",273,37,3,2,1,Hootsuite Inc.,1,1,2,1,0,0,1,1,0,NA,NA,NA,0,NA,1,0,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/5/3 9:35,Monday,34506,43497,1,"When it¡¯s your turn, book your vaccine appointment online.  It¡¯s easy and just takes a few minutes. 
Here¡¯s a walk-through video showing how to book your #PEICOVID19 vaccine online. https://t.co/QwQFahSvV8
#VaccinatePEI @InfoPEI @PEIwellness",241,33,2,0,1,Hootsuite Inc.,0,0,1,1,2,1,2,1,0,NA,NA,NA,0,NA,1,0,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/7/10 5:35,Saturday,20101,46195,1,"All Health PEI clinic services (hospitals, clinics, testing centres, vaccination clinics) will continue to require staff, patients and visitors to wear masks until 80% of eligible Islanders are fully vaccinated against COVID-19.  @InfoPEI",238,34,3,34,8,Hootsuite Inc.,0,0,0,0,0,0,1,1,0,NA,NA,NA,0,NA,1,1,0
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/6/28 0:30,Monday,1810,14400,1,"What services are provided by the PEI Organized Stroke Care Program?
?Stroke Prevention
?Emergency Care
?In Patient Care
?Rehabilitation
?Education
?Stroke Navigator
For more information on the services available: https://t.co/VjT18esVjS @InfoPEI @PEIwellness https://t.co/qA5rOzLm0Z",259,26,6,1,1,Hootsuite Inc.,1,1,1,1,0,0,2,1,0,NA,NA,NA,0,NA,0,0,0
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/4/27 16:05,Tuesday,57911,17995,0,"Reminder - anyone 55+ can book directly with a partner pharmacy to receive the AstraZeneca vaccine (and you can usually get in quite quickly). Here's the list of pharmacies &amp; their contact info:  
https://t.co/5FIIjPpHmF
@InfoPEI https://t.co/0exBky6hpa",233,36,2,1,0,Hootsuite Inc.,1,1,1,1,0,0,1,1,0,NA,NA,NA,0,NA,0,0,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/4/21 10:05,Wednesday,36315,2709,0,"Beginning Thursday, April 22, frontline workers 16+ who interact with the public and cannot work virtually can book #vaccinatePEI appointments. Online is easiest - https://t.co/pgv2uBiJvQ @InfoPEI",196,26,1,7,2,Hootsuite Inc.,0,0,1,1,1,1,1,1,0,NA,NA,NA,0,NA,0,0,0
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/7/29 9:35,Thursday,34505,53102,1,"Did you receive a COVID-19 vaccine at a PEI immunization clinic? 
If so, would you take a moment &amp; answer this survey about your experience?  Your feedback will help Health PEI learn what adjustments can help improve the client experience. 
https://t.co/zXjP7NxwMC @InfoPEI https://t.co/4i6TDBmlC6",277,44,4,1,0,Hootsuite Inc.,1,1,1,1,0,0,1,1,0,NA,NA,NA,0,NA,1,1,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/4/20 12:05,Tuesday,43512,9281,0,Reminder - anyone 55+ can book directly with a partner pharmacy to receive the AstraZeneca vaccine (and you can usually get in quite quickly). Here's the list of pharmacies &amp; their contact info: https://t.co/x7fdYRbBjo @InfoPEI https://t.co/VVJsL8AwME,231,36,2,1,2,Hootsuite Inc.,1,1,1,1,0,0,1,1,0,NA,NA,NA,0,NA,0,0,1
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/7/6 14:50,Tuesday,53404,458386,1,"#ThankANurse
The Canadian Nurses Federation wants to recognize nurses from across Canada; take time to nominate a nurse who you would like @theCNF to nationally recognize and celebrate. 
Nominate here - https://t.co/lRkl97JaGu before July 29, 2021
@InfoPEI @PEIwellness",269,36,3,1,0,Hootsuite Inc.,0,0,1,1,1,1,3,1,0,NA,NA,NA,0,NA,0,0,0
@Health_PEI,"Working to provide Prince Edward Islanders with the right health care, by the right provider, in the right place.",6815,1779,2021/6/26 21:20,Sunday,76802,20400,0,"If you got either Pfizer or Moderna for 1st COVID vaccine, you should get same for 2nd dose. If not available, it's OK to get other mRNA vaccine for 2nd dose. 
If AstraZeneca for 1st dose, you can choose either AZ again, or an mRNA for 2nd dose. 
??FAQs: https://t.co/ZcH0JFm4hy",277,50,2,0,0,Hootsuite Inc.,0,0,1,1,0,0,0,0,0,NA,NA,NA,0,NA,1,0,1
@HCS_GovNL,"Department of Health and Community Services | For information on #GovNL's #COVID19 response, follow @GovNL & @CMOH_NL and visit: https://t.co/e7qF3EBPgT",13638,122,2021/8/27 15:52,Friday,57147,289,0,"Western Health and Qalipu First Nation pop-up vaccination clinic August 31, 10 a.m. to 6 p.m., Majestic Lawn, Corner Brook, for public and band members aged 12 and over who have yet to receive their first or second shot. https://t.co/lJkOaRCvl9",140,40,1,4,8,Twitter for iPhone,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@WesternHealthNL,0,1,0
@HCS_GovNL,"Department of Health and Community Services | For information on #GovNL's #COVID19 response, follow @GovNL & @CMOH_NL and visit: https://t.co/e7qF3EBPgT",13638,122,2021/6/15 14:16,Tuesday,51393,2512,0,"Today (Tuesday, June 15), Newfoundland &amp; Labrador has 2 new confirmed cases of COVID-19 in the province. There are 41 active cases in the province.

For more information: https://t.co/ai9xL71OKi #GovNL https://t.co/DJG7JcYtW7",205,30,3,2,1,Twitter Web App,1,1,1,1,1,1,0,0,0,NA,NA,NA,0,NA,1,0,0
@HCS_GovNL,"Department of Health and Community Services | For information on #GovNL's #COVID19 response, follow @GovNL & @CMOH_NL and visit: https://t.co/e7qF3EBPgT",13638,122,2021/9/10 17:42,Friday,63768,9,0,Changes to Vaccination Clinics Due to Potential Impacts of Hurricane Larry - Full details: https://t.co/Tc8hCdHm0m https://t.co/whIFAH99uo,140,16,1,1,7,Twitter for iPhone,0,0,1,1,0,0,1,1,0,NA,NA,NA,1,@EasternHealthNL,0,0,0
@HCS_GovNL,"Department of Health and Community Services | For information on #GovNL's #COVID19 response, follow @GovNL & @CMOH_NL and visit: https://t.co/e7qF3EBPgT",13638,122,2021/8/17 13:37,Tuesday,49045,11720,0,"Leave your questions or comments about municipal governance &amp; the elections here and we¡¯ll make them part of our live discussion on Friday, August 20 at 10:30 a.m. You can tune into the broadcast which will be live-streamed on the @GovNL Facebook account. #MakeYourMarkNL https://t.co/siOgEbKwef",144,45,3,21,26,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@GovNL,0,0,0
@HCS_GovNL,"Department of Health and Community Services | For information on #GovNL's #COVID19 response, follow @GovNL & @CMOH_NL and visit: https://t.co/e7qF3EBPgT",13638,122,2021/5/6 15:42,Thursday,56525,4160,0,"Effective 8:00am on May 10, 2021, obstetrical and pediatric services at James Paton Memorial Regional Health Centre in @townofgander  will be temporarily diverted to Central Newfoundland Regional Health Centre in @towngfw. https://t.co/miFAZO1Mzt @CBCNL @VOCMNEWS @nikmercer https://t.co/2vO3PLFyaq",140,37,3,1,4,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@CentralHealthNL,0,1,0
@HCS_GovNL,"Department of Health and Community Services | For information on #GovNL's #COVID19 response, follow @GovNL & @CMOH_NL and visit: https://t.co/e7qF3EBPgT",13638,122,2021/9/22 20:27,Thursday,73655,23,0,Registration is open for SHARE Summit 2021! This free event will take place online and features a great program of researchers and speakers. Program and registration details at https://t.co/Dfh8pd7PGD https://t.co/Vlb60driHj,140,30,3,4,5,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@NL_SUPPORT_Unit,0,0,0
@HCS_GovNL,"Department of Health and Community Services | For information on #GovNL's #COVID19 response, follow @GovNL & @CMOH_NL and visit: https://t.co/e7qF3EBPgT",13638,122,2021/9/16 16:25,Thursday,59130,8981,0,Eastern Health Offering Pop-Up COVID-19 Vaccine Clinic at the Avalon Mall - Full details: https://t.co/ovkvkqCSY3 https://t.co/2LkFrUZZoE,140,16,0,12,18,Twitter Web App,0,0,1,1,0,0,1,1,0,NA,NA,NA,1,@EasternHealthNL,1,1,1
@HCS_GovNL,"Department of Health and Community Services | For information on #GovNL's #COVID19 response, follow @GovNL & @CMOH_NL and visit: https://t.co/e7qF3EBPgT",13638,122,2021/10/18 14:03,Monday,50630,2120,0,"Today (Monday, October 18), Newfoundland and Labrador has 8 new confirmed cases of COVID-19 since the last public advisory. There are also 12 recoveries leaving 47 active cases.

For more information on COVID-19: https://t.co/MgMXciO559 #GovNL https://t.co/iMiKbThKhb",243,35,4,8,12,Twitter Web App,1,1,1,1,1,1,0,0,0,NA,NA,NA,0,NA,1,0,0
@HCS_GovNL,"Department of Health and Community Services | For information on #GovNL's #COVID19 response, follow @GovNL & @CMOH_NL and visit: https://t.co/e7qF3EBPgT",13638,122,2021/6/17 10:10,Thursday,36623,420,0,"Western Health is advising that individuals who had their second dose of COVID-19 vaccination appointment scheduled on or before August 5, 2021, can now book an earlier appointment. Read more: https://t.co/HEnKzJKiff https://t.co/MX6WEU08ZS",140,32,4,12,15,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@WesternHealthNL,1,1,0
@HCS_GovNL,"Department of Health and Community Services | For information on #GovNL's #COVID19 response, follow @GovNL & @CMOH_NL and visit: https://t.co/e7qF3EBPgT",13638,122,2021/6/4 12:49,Friday,46173,755,0,"Try to include vegetables and fruit with all your meals and snacks. Fresh, frozen or canned are all healthy! #HealthyMeBetterMe #KatarinaRoxon @Katarina_Roxon https://t.co/GaqXOYligz",140,23,1,14,7,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@sportnl,0,1,0
@HCS_GovNL,"Department of Health and Community Services | For information on #GovNL's #COVID19 response, follow @GovNL & @CMOH_NL and visit: https://t.co/e7qF3EBPgT",13638,122,2021/8/27 14:55,Friday,53726,2560,0,"Over 63% of youth aged 12-17 are now #FullyVaccinated with a #COVID19 vaccine. Let¡¯s keep going! High rates of coverage across younger age groups are key to protecting everyone as we head back to school and into our workplaces. #EveryShotCounts 
https://t.co/8Uw8R9t5Sz https://t.co/DURUzpNY7o",140,42,2,111,31,Twitter Web App,0,0,0,0,2,1,1,1,0,NA,NA,NA,1,@CPHO_Canada,1,0,1
@HCS_GovNL,"Department of Health and Community Services | For information on #GovNL's #COVID19 response, follow @GovNL & @CMOH_NL and visit: https://t.co/e7qF3EBPgT",13638,122,2021/8/25 15:29,Wednesday,55797,14,0,"Join us in wishing our Healthy Living Champion @Katarina_Roxon , Good Luck, as she is set to start her competition tonight at the Tokyo Paralympics!!!! We are so excited to be cheering her on!!
#Paralympics #TeamCanada #Tokyo2020 https://t.co/zxvtGfY5yw",139,37,2,111,14,Twitter Web App,0,0,0,0,0,0,2,1,0,NA,NA,NA,1,@sportnl,0,1,0
@HCS_GovNL,"Department of Health and Community Services | For information on #GovNL's #COVID19 response, follow @GovNL & @CMOH_NL and visit: https://t.co/e7qF3EBPgT",13638,122,2021/5/18 9:31,Tuesday,34316,62566,1,"??We are currently experiencing issues with our website. To book a COVID-19 vaccine appointment, please visit https://t.co/K0AJ80HrNg",140,17,2,3,6,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@LGHealthNL,1,0,1
@HCS_GovNL,"Department of Health and Community Services | For information on #GovNL's #COVID19 response, follow @GovNL & @CMOH_NL and visit: https://t.co/e7qF3EBPgT",13638,122,2021/7/7 15:35,Wednesday,56144,3207,0,"Walk-in clinics, first or second dose, on July 8 are based on available appointment slots and vaccine supply. Stephenville Lions Club 2:30-4:30 p.m. Corner Brook Regional High 8:30 a.m.-7:30 p.m. Hodder Memorial, 8:30 a.m.-4:30 p.m. Rufus Guinchard Health Center 2-4 p.m. https://t.co/6eMFIETzHu",140,42,2,11,19,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@WesternHealthNL,0,1,1
@HCS_GovNL,"Department of Health and Community Services | For information on #GovNL's #COVID19 response, follow @GovNL & @CMOH_NL and visit: https://t.co/e7qF3EBPgT",13638,122,2021/8/23 15:38,Monday,56293,3747,0,"Eastern Health is offering virtual newborn care classes via Zoom! Upcoming dates are as follows:

? August 25, 2021 at 6:00 p.m.
? September 22, 2021 at 6:00 p.m.
? October 5, 2021 at 6:00 p.m.

For more info and to register, please email HSCPrenatalclass@easternhealth.ca. https://t.co/Qm7MyO3g3T",140,42,1,0,2,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@EasternHealthNL,0,1,0
@HCS_GovNL,"Department of Health and Community Services | For information on #GovNL's #COVID19 response, follow @GovNL & @CMOH_NL and visit: https://t.co/e7qF3EBPgT",13638,122,2021/9/2 11:23,Thursday,41025,53,0,"Eastern Health¡¯s services range from hospital care to community services, including public health, mental health and addictions, and long-term care. Find health-care services at Eastern Health at: https://t.co/I3zMzAHSTu https://t.co/M5N1QnItvj",140,29,2,0,2,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@EasternHealthNL,0,1,0
@HCS_GovNL,"Department of Health and Community Services | For information on #GovNL's #COVID19 response, follow @GovNL & @CMOH_NL and visit: https://t.co/e7qF3EBPgT",13638,122,2021/10/15 14:21,Friday,51711,9,0,Eastern Health Lifts Visitor Restrictions at Saint Luke¡¯s Homes and Blue Crest Nursing Home - Full details: https://t.co/4aMFClLFbl https://t.co/oJhYwC39Qr,140,19,1,0,4,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@EasternHealthNL,0,1,0
@HCS_GovNL,"Department of Health and Community Services | For information on #GovNL's #COVID19 response, follow @GovNL & @CMOH_NL and visit: https://t.co/e7qF3EBPgT",13638,122,2021/7/28 14:21,Wednesday,51681,31,0,Central Health is pleased to announce it is continuing to advance virtual care options for patients and clients in Central Newfoundland with the implementation of Virtual Emergency Rooms. https://t.co/n2PYvQg2Ey @VOCMNEWS @CBCNL https://t.co/qWOV7UqZgs,140,32,3,6,7,Twitter Web App,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,@CentralHealthNL,0,1,0
